SEX ,BT ,SPINFINE ,yWool ,yearlingAGE ,AdultAge   ,Dag  ,CCov ,BDWR ,Pregnancy ,BCS ,Weight  ,DryWt ,Rain ,Temp ,AdultWool
2,2,16.4,4.2,332,374,2,5,4,2,3,45.3,1.51,1.63,11.56,6.6
2,1,20.3,4.9,298,365,1,3,3,0,3,53,0.81,1.84,14.3,9.3
2,1,18.1,2,301,300,2,4,2,1,2.7,41.1,1.69,0.81,9.98,1.5
1,2,16.7,4.3,458,368,4,4,2,2,2.5,39.4,0.66,1.42,9.01,4.9
2,2,17.7,2.48,282,353,3,3,3,2,3,40,1.05,1.7,11.9,4.97
2,1,19.5,3.9,291,379,1,3,2,2,3,48,0.99,1.09,11.11,8.5
2,2,21.3,2.2,375,273,1,2,1,2,3,34.8,0.96,1.18,6.14,4.1
1,2,16.3,1.9,336,352,3,4,2,2,3,27.2,2.1,2.15,8.28,3.3
1,1,16.7,5.3,460,219,2,5,1,1,2.5,42.8,1.49,0.84,8.76,2.3
2,3,19.5,2.5,328,367,4,3,2,0,3.5,41.6,1.02,1.07,12.31,6
2,2,15.3,1.4,318,375,3,4,3,1,4,59.5,0.72,2.6,8.92,3.8
2,1,16.9,4.1,317,343,2,4,3,0,2.7,40.9,1.98,1.28,9.8,6.3
2,2,18.3,2.6,296,376,3,3,4,1,4,60.7,1.78,2.59,8.48,5
2,1,17.9,4.3,438,371,2,1,2,0,2.3,39.5,0.89,1.14,7.35,6.5
2,2,23.6,4,335,374,1,4,1,0,3,41.5,1.51,1.63,11.56,6.1
2,2,16.6,4,467,371,3,3,2,2,2.5,39.4,0.72,1.49,9.77,4.9
2,1,17.6,4.3,281,353,1,2,4,1,3.5,52.1,2.39,2.98,10.05,8.5
2,3,17.6,5.6,438,371,1,4,3,1,3,44.1,0.89,1.14,7.35,6.8
2,2,15.5,4.2,438,371,1,4,3,0,3,42.6,0.89,1.14,7.35,7
1,2,16.9,4.5,294,366,2,4,3,2,2.5,51,0.81,1.84,14.3,9.9
2,2,25.3,2.8,443,371,1,4,1,0,2.7,40.5,0.89,1.14,7.35,3.9
2,1,17.7,2.6,296,373,1,2,2,1,3.5,49.9,1.8,2.54,8.43,3.8
2,1,24,3.8,328,368,2,3,1,1,3.5,51.6,1.02,1.07,12.31,4.9
2,2,16.9,3.69,284,354,2,2,2,2,3,48,1.05,1.7,11.9,5.58
1,1,18.4,5.8,463,219,2,5,1,1,3.5,67.4,1.49,0.84,8.76,2
1,2,14.4,2.89,326,338,1,3,3,2,2.5,27.8,1.18,1.54,10.82,4.947
1,2,14.8,3.05,405,357,1,4,2,2,3,70.3,0.97,1.41,7.21,3.65
2,1,15.7,2.85,367,355,2,3,3,0,3.3,34,1.34,1.83,8.27,3.55
2,1,17.2,2,317,375,2,4,2,1,3,43.1,0.72,2.6,8.92,6
2,2,17.8,2.8,316,362,1,4,3,1,3.5,35.6,0.93,1.04,10.75,6.766
2,2,18.3,4.9,306,352,2,3,2,1,3,50.2,1.53,2.27,12.85,8.2
2,1,21.1,3.8,420,359,1,1,1,0,3,62.2,1.91,1.57,9.96,3.6
2,1,20.3,3.8,427,359,2,1,2,1,2.5,56.2,1.91,1.57,9.96,4.8
2,3,19.2,3.9,287,379,1,3,3,2,3,47,0.99,1.09,11.11,8.7
2,2,18.9,5.1,299,370,2,3,3,2,3.5,53.1,1.68,2.17,13.4,8.7
2,3,16.3,3.5,303,388,2,3,3,2,3.5,37.1,1.02,0.84,11.96,6.9
2,1,20.9,2.5,281,358,1,3,1,2,4,60.9,2.36,2.98,10.01,4
2,1,16.1,1.75,370,355,2,4,2,1,2.7,39.8,1.34,1.83,8.27,3.95
2,1,26.4,3.1,333,359,2,3,1,1,4,56.7,0.71,2.56,8.67,4.4
2,3,22.7,2.4,305,300,1,2,3,0,2.7,40.7,1.69,0.81,9.98,2.9
2,1,14.6,2.86,322,366,1,5,3,2,3.5,27.7,0.99,1.07,10.15,4.69
2,2,17,5,478,363,2,1,3,1,2.5,36.8,1.67,1.09,9.02,4.6
1,2,18.5,3.7,458,368,1,4,1,3,2.5,36.6,0.66,1.42,9.01,5.2
2,1,16.5,3,298,373,2,4,3,1,4,60.1,1.8,2.54,8.43,6
2,1,28.4,3.7,446,366,1,4,1,1,3.3,46.7,0.94,1.14,7.26,4.4
2,1,15,3,335,351,3,3,3,1,3,25.8,2.1,2.15,8.28,3.8
2,1,15.7,3.95,403,321,3,3,2,1,3,43.1,0.97,1.41,7.21,4.05
2,3,18.2,2.6,285,353,1,2,3,2,3.5,53.3,2.39,2.98,10.05,5.03
2,2,18.6,2.6,305,354,3,4,2,2,3.5,34.6,0.86,1.53,13.78,6.5
1,2,17.1,4.8,291,361,2,3,2,1,3.5,43.3,1.29,1.54,11.22,9.31
2,2,15,3.75,312,370,1,2,3,2,2.5,40.3,1.91,2.19,10.11,7.088
2,2,18.2,4.2,302,354,2,2,2,2,3.5,41.8,0.86,1.53,13.78,9.3
2,2,18.6,3.35,328,356,4,4,1,1,3.3,46.7,3.59,2.56,9.11,4.75
2,2,17.4,3.8,424,359,2,1,2,1,2.5,44,1.91,1.57,9.96,3.3
2,1,18.8,3.2,374,281,1,2,2,2,4,61.7,0.93,1.58,6.15,3.5
2,3,17.1,2.2,325,375,3,3,2,1,2,26.6,2.17,2.52,8.19,3.9
2,2,25.2,4.4,459,368,1,2,1,0,2.5,33.8,0.66,1.42,9.01,4.1
2,1,21.4,2.8,294,376,3,3,1,2,4,61.3,1.78,2.59,8.48,4
2,1,15.5,3.2,332,351,2,4,3,1,3,29.8,2.1,2.15,8.28,4.3
2,1,24.4,5.5,478,363,1,4,1,1,3,52.2,1.67,1.09,9.02,4.2
2,2,15,2.2,393,270,1,2,2,0,3.5,33,0.96,1.18,6.14,3.7
2,2,17.3,4.2,340,349,2,5,3,0,2,34.2,1.43,1.08,11.78,8.4
2,2,19.5,3.5,291,379,1,2,3,1,3.5,55.5,0.99,1.09,11.11,7.1
2,1,15.4,3.3,396,279,1,2,2,1,3.5,50.3,0.93,1.58,6.04,2.9
2,2,14.6,1.6,323,359,1,4,3,1,3,19,0.96,2.17,9.29,2.5
2,2,16.4,3.34,326,350,2,3,4,0,3,38.9,1.18,1.54,10.82,5.111
2,1,19.1,3.6,328,356,2,4,1,1,3.7,55.1,3.59,2.56,9.11,5
2,2,25.8,3.6,294,361,1,3,1,0,3,45.8,1.29,1.54,11.22,6.26
2,1,18.3,3.57,312,370,2,2,1,0,3,41.5,2.46,3.13,10.22,4.8
2,2,18.8,5.2,299,370,2,3,3,2,3,45.1,1.68,2.17,13.4,8.3
1,1,13.6,3.1,319,375,3,3,3,2,2,30.6,2.17,2.52,8.19,4.5
2,2,21.2,4.4,422,359,2,2,1,1,2.5,51.6,1.91,1.57,9.96,4.3
1,2,17.5,3.05,356,346,2,4,1,1,3.5,53.7,1.32,1.84,8.56,2.7
2,3,14.9,3.7,299,370,2,4,2,2,3,44.7,1.68,2.17,13.4,6.1
2,3,15.7,1.5,322,360,1,4,2,1,3,23,0.96,2.13,9.32,3.6
2,1,24.2,4.9,422,372,1,1,1,0,3.5,61,1.89,1.22,9.11,3.6
1,2,13.6,2.51,326,337,1,3,4,0,2.5,30.5,1.18,1.52,10.82,4.627
2,1,25.2,2.4,400,270,1,1,2,2,2.5,33,0.96,1.18,6.14,3.7
2,2,14.7,1.86,319,366,1,5,4,1,3,24.7,0.99,1.07,10.15,3.44
2,1,17.4,4.5,351,346,4,4,1,0,3,41.5,1.32,1.84,8.56,5.5
2,2,24.6,3.6,424,372,1,1,1,0,3.5,47.9,1.89,1.22,9.11,4.2
2,1,17.7,5.1,306,351,2,4,2,0,3,41.9,1.54,2.32,12.85,6.2
2,3,25.5,3.91,287,354,1,3,2,0,3.5,45,1.05,1.7,11.9,7.44
2,1,27.2,4.5,291,380,1,3,1,0,3,60,0.99,1.09,11.11,7.3
2,1,16,3,374,280,3,3,2,1,3.5,51.1,0.93,1.58,6.09,3.8
2,1,20,3.25,335,349,1,5,3,0,2.5,39.7,3.62,2.63,9.14,5.7
2,2,15.9,3.06,322,350,3,2,4,1,2.5,29.1,1.18,1.54,10.82,5.131
2,2,18.6,3.2,376,279,2,2,2,2,3,44.9,0.93,1.58,6.09,3.6
2,1,15.5,2.9,311,364,2,4,4,1,3,38.4,1.15,0.98,11.57,5.8
2,2,14.2,2.5,321,375,2,3,2,1,2,24.2,2.17,2.52,8.19,3.7
2,2,14.9,2.1,321,359,1,4,2,1,2.5,21.8,0.96,2.17,9.29,4.2
2,1,23.8,2.6,324,371,3,2,2,1,3,41,2.15,2.51,8.28,3.5
2,1,15.6,2.8,375,279,2,3,2,1,3.5,50.5,0.93,1.58,6.09,3.1
2,2,18,5.5,300,370,1,4,2,2,3,44.6,1.68,2.17,13.4,8
2,1,17.9,3.3,304,354,4,4,3,1,3,43,0.86,1.53,13.78,7.2
1,1,15.9,1.5,339,351,2,4,2,2,3,25.2,2.1,2.15,8.28,3.1
2,2,16.2,2.3,319,375,1,4,2,2,3.5,52.5,0.72,2.6,8.92,3.6
2,2,16,2.6,293,376,3,4,2,0,4,56.1,1.78,2.59,8.48,4.4
2,1,17.6,6.1,458,366,2,5,3,0,2.5,46.4,1.49,0.84,8.76,4.6
2,1,19,4.7,299,370,2,4,2,1,3,43.1,1.68,2.17,13.4,7.2
2,1,21.2,3,373,274,2,3,2,1,4,58.5,0.93,1.58,6.15,3.2
2,1,17.7,3.1,320,362,1,5,4,1,2.5,38.2,0.93,1.04,10.75,7.556
1,2,17.8,3.3,306,354,2,4,2,2,3.5,41.2,0.86,1.53,13.78,7.2
2,1,22.1,2.85,332,349,2,4,2,0,2.7,40.5,3.62,2.63,9.14,3.65
2,1,17,3,376,280,4,4,3,1,3.5,51.9,0.93,1.58,6.09,3.7
2,2,14.2,2,376,273,1,2,2,1,2.5,26.6,0.96,1.18,6.14,4
2,2,13.9,2.5,334,351,3,4,3,0,2.5,28.6,2.1,2.15,8.28,4.2
2,2,17.1,2.7,286,353,2,4,2,1,3.5,50.3,2.39,2.98,10.05,5.7
2,1,25.1,3.4,306,300,1,2,2,1,3.3,47.1,1.69,0.81,9.98,3.1
1,2,16.3,5.5,461,368,2,3,1,3,3,44.8,0.66,1.42,9.01,6.8
1,2,19.1,4.3,308,354,4,4,3,2,3,44.2,0.86,1.53,13.78,10.4
2,3,15.1,3.4,305,388,2,3,3,2,3.5,33.6,1.02,0.84,11.96,7.4
1,2,17.5,3.1,307,354,4,3,2,1,3.5,42,0.86,1.53,13.78,7.2
2,1,22.2,2.65,369,355,2,2,1,0,4,55.6,1.34,1.83,8.27,3.4
2,1,18,5,422,359,1,1,1,2,3,59.8,1.91,1.57,9.96,3.9
2,2,15.9,2.2,334,351,1,3,2,1,3,32.2,2.1,2.15,8.28,3.4
2,1,14.9,1.8,324,359,1,4,2,1,3,23.2,0.96,2.17,9.29,3.7
2,3,17.3,2.75,325,349,1,4,2,0,2.5,31.1,1.18,1.52,10.82,4.294
2,2,21.4,3.38,322,367,1,5,2,2,2,37.5,0.99,1.07,10.15,4.08
2,1,16.8,4.4,473,371,1,5,2,1,2.5,36.2,0.72,1.49,9.77,5.2
2,2,14.9,2.6,298,373,1,2,3,1,4,59.9,1.8,2.54,8.43,4
2,2,19.2,2.6,378,281,3,2,1,1,4,57.5,0.93,1.58,6.15,2.8
2,2,16.7,3.6,398,270,1,2,2,1,2.5,36.4,0.96,1.18,6.14,3.3
1,1,17.3,3.6,324,368,2,4,4,0,2.5,34.5,1.02,1.06,12.3,8.8
2,2,20.3,4.8,425,359,2,1,1,1,2.5,39.9,1.91,1.57,9.96,4.7
2,1,24.4,4.19,325,367,1,5,1,0,2.5,41.5,0.99,1.07,10.15,4.99
2,2,16.6,4.2,465,368,4,3,1,1,4,50.4,0.66,1.42,9.01,3.4
2,1,14.9,3.4,302,388,2,5,4,0,3,25.2,1.02,0.84,11.96,7.3
2,2,18.8,4.4,417,359,2,2,2,1,2.5,48.2,1.91,1.57,9.96,4
2,2,20.6,3.7,328,368,3,4,1,1,4,42.8,1.02,1.07,12.31,5.1
2,1,18.2,2.2,293,376,3,4,1,2,4.5,65.5,1.78,2.59,8.48,2.4
2,3,21.3,5.3,463,368,3,3,2,0,2,47.4,0.66,1.42,9.01,4.5
2,2,18.6,4.06,316,365,1,2,2,1,3,43.1,1.9,2.2,10.06,5.3056
2,1,17,3.8,314,414,2,3,3,0,2.7,31.4,1.59,1.09,8.54,8
2,1,20.4,4.15,371,355,3,1,2,0,3.7,54.7,1.34,1.83,8.27,4.1
2,2,25.6,4.8,475,363,1,4,1,0,2.5,46,1.67,1.09,9.02,6
2,2,15.5,3.1,395,278,3,2,2,1,3,43.7,0.93,1.58,6.04,3
2,1,16.9,2.8,372,279,2,3,2,0,3,42.7,0.93,1.58,6.09,3.4
2,1,16.4,2.8,391,270,1,2,2,1,3.5,34.6,0.96,1.18,6.14,3.9
2,1,15.1,2.6,371,270,1,2,2,1,3,36.2,0.96,1.18,6.14,3.2
2,1,12.8,3.7,355,346,5,4,1,0,3.7,54.7,1.32,1.84,8.56,5.05
2,1,20.3,4.3,322,343,4,4,4,0,3,42.7,1.98,1.28,9.8,7.5
2,1,16.4,4.7,299,370,2,3,3,0,3,42.3,1.68,2.17,13.4,8
1,2,16.4,3.8,307,354,2,3,3,2,3,38.2,0.86,1.53,13.78,8
2,1,25,3.9,425,372,1,1,1,0,3.5,58.6,1.89,1.22,9.11,4.3
2,2,19.9,3.8,416,359,2,2,1,1,3,60.6,1.91,1.57,9.96,4.1
2,2,16.3,2,304,300,2,4,4,1,3,44.5,1.69,0.81,9.98,2.2
2,2,17.3,3.15,354,346,2,5,1,0,3.7,54.7,1.32,1.84,8.56,5.15
2,2,17,4.7,299,365,1,4,3,1,2.7,44.8,0.81,1.84,14.3,9
2,1,12.8,5.9,457,368,3,4,2,0,2.5,37.6,0.66,1.42,9.01,5.6
2,2,19.1,4,417,359,2,2,1,1,2.5,54.6,1.91,1.57,9.96,4.6
1,2,14,1.96,318,362,1,5,2,2,3.5,35.2,0.93,1.04,10.75,5.2982
2,3,15.1,3.6,467,371,1,4,3,1,2.5,36.6,0.72,1.49,9.77,5.2
2,2,30.1,4.4,425,372,1,1,2,1,2.5,56.6,1.89,1.22,9.11,4.2
2,1,17,4.9,304,352,1,4,3,2,2.7,46.2,1.53,2.27,12.85,5.9
2,1,13.3,2.5,376,280,2,2,2,1,3.5,50.7,0.93,1.58,6.09,2.2
2,1,16.9,5.6,420,372,1,1,2,0,3,41.6,1.89,1.22,9.11,5.6
2,1,18.1,6.4,428,359,1,4,2,0,2.5,53.4,1.91,1.57,9.96,5.3
2,2,16.4,2.75,332,349,2,4,2,0,2.5,39.6,3.62,2.63,9.14,4.35
1,2,17.9,3.8,459,368,2,3,2,1,2.5,41.2,0.66,1.42,9.01,5.1
1,2,17.5,3.7,350,346,5,4,1,1,3,45.3,1.32,1.84,8.56,6.03
1,2,17.8,5,301,370,1,3,2,1,3,45.5,1.68,2.1,13.38,7.9
2,1,16.7,4.86,309,370,1,2,4,2,3.5,53.5,1.91,2.19,10.11,7.015
2,1,15.9,5.9,462,366,1,5,2,1,3,62.2,1.49,0.84,8.76,4
2,1,20.4,2.9,369,355,2,3,1,0,3.7,54.5,1.34,1.83,8.27,3.4
2,1,24.2,3.2,392,274,2,2,1,1,4,57.1,0.93,1.58,6.15,3.2
2,2,16.4,3.7,307,388,2,4,4,2,3.5,34.4,1.02,0.84,11.96,7
2,2,16.9,4,327,374,3,4,2,1,3.5,49.9,1.51,1.63,11.56,6.5
2,3,21.3,3.8,458,368,2,2,1,0,3,38.6,0.66,1.42,9.01,3.3
2,1,14.2,2.8,296,373,1,2,3,1,3,44.1,1.8,2.54,8.43,5.2
2,2,23.7,3.2,336,359,2,4,2,0,2.5,39.6,0.71,2.56,8.67,4.8
2,1,29.1,4,417,359,1,1,1,1,2.5,60.6,1.91,1.57,9.96,4
2,2,16.8,3.6,303,354,2,1,2,2,4,48.8,0.86,1.53,13.78,7.5
2,2,19.1,3.3,285,379,1,2,2,2,3,49,0.99,1.09,11.11,7.6
2,1,14.8,2.3,309,364,2,3,4,1,3,34.4,1.15,0.98,11.57,6.1
2,1,15.5,2.1,377,279,1,2,2,1,3.5,50.1,0.93,1.58,6.04,2.7
2,2,30.9,3,375,274,1,2,1,1,3.5,49.1,0.93,1.58,6.15,3.1
2,1,16.6,2.5,303,300,3,5,2,0,3,42.1,1.69,0.81,9.98,2.5
1,2,16.4,4.5,302,354,1,3,3,2,3,42.6,0.86,1.53,13.78,10.3
2,1,16.6,3.5,349,346,3,4,1,1,3,42.9,1.32,1.84,8.56,4.8
2,2,19,4.2,288,379,1,3,2,2,3,51.5,0.99,1.09,11.11,8.5
1,1,15.4,4.3,305,364,3,4,4,0,3,43,1.15,0.98,11.57,7.6
2,1,20.2,3,334,349,1,5,2,0,2.5,39.6,3.62,2.63,9.14,4.6
2,2,16.1,3.13,323,350,2,2,3,1,3,32.8,1.18,1.54,10.82,4.69
2,2,14.4,3.1,282,353,1,2,3,0,3,42.5,2.39,2.98,10.05,6
2,2,18.8,3.2,325,368,2,4,2,0,3.5,44.4,1.02,1.07,12.31,5.2
2,2,17.5,3,464,371,2,4,3,2,2.5,36.8,0.72,1.49,9.77,6
2,2,17.2,4.1,306,364,2,4,2,0,3,40,1.15,0.98,11.57,7.8
2,1,21.6,3.7,303,387,2,4,1,2,4,46.6,1.02,0.82,11.95,5.9
2,2,18.3,4.4,300,370,2,3,2,2,3.5,52.5,1.68,2.17,13.4,7
1,2,18.3,3.8,298,366,1,3,2,1,3,60.8,0.81,1.84,14.3,6.5
2,1,16.3,3,290,376,3,4,4,0,4,56.5,1.78,2.59,8.48,5
2,2,20.9,2.4,300,366,1,4,2,0,3,40.8,0.81,1.84,14.3,5.3
2,1,17,3.2,393,279,3,2,2,0,3,42.1,0.93,1.58,6.09,3.2
2,2,14.2,2.7,299,300,2,4,2,0,3,42.1,1.69,0.81,9.98,3.3
1,1,17.9,4.9,307,354,5,3,2,2,3.5,44.8,0.86,1.53,13.78,8.6
2,1,22.3,3.9,330,374,3,3,2,2,4,61.5,1.51,1.63,11.56,5.9
2,2,18.6,3.65,314,365,1,2,2,2,3,44.7,1.9,2.2,10.06,5.3059
2,2,16.3,2.1,327,367,2,4,1,0,4,48.4,1.02,1.07,12.31,5.5
2,2,15.7,3.2,321,343,3,5,2,0,3,42.1,1.98,1.28,9.8,6.8
2,2,14.5,2,395,273,1,2,2,2,3,34,0.96,1.18,6.14,4.2
2,1,16.9,4.1,301,388,1,3,2,2,4,46.3,1.02,0.84,11.96,8.3
2,1,15.6,3.47,323,349,1,4,4,1,2.5,31.1,1.18,1.52,10.82,5.055
1,2,19.5,5.6,289,362,2,4,3,2,3,34.1,1.29,1.54,11.22,11.26
2,1,20.5,3.9,394,275,2,2,1,2,3.5,52.3,0.93,1.58,6.15,3.9
2,1,16.8,2.6,337,351,1,3,3,1,3,31.6,2.1,2.15,8.28,3.5
2,2,20.5,3.2,297,376,2,3,3,0,4,56.5,1.78,2.59,8.48,5.8
2,2,18.2,5.3,465,368,2,3,1,1,4,49.8,0.66,1.42,9.01,4.5
1,3,18.7,3.9,299,370,3,2,3,2,3,45.6,1.68,2.1,13.38,8.5
2,2,14.9,4.2,473,371,2,4,3,1,2.5,36.6,0.72,1.49,9.77,5.8
2,1,15.3,2.4,298,373,2,4,4,1,3.5,52.1,1.8,2.54,8.43,5
2,2,14.6,2.43,325,350,3,3,3,1,2.5,28.7,1.18,1.54,10.82,4.418
2,1,15.5,2.5,337,352,1,4,2,0,3,27.4,2.1,2.15,8.28,3.2
2,2,18.2,2.2,323,375,2,3,3,1,1.5,27.4,2.17,2.52,8.19,3.7
2,1,28.2,4.1,467,366,1,5,1,1,3,55.2,1.49,0.84,8.76,3.9
2,2,23.6,2.8,305,300,2,4,1,0,3.5,47.9,1.69,0.81,9.98,2.5
2,1,18.1,3.8,303,388,2,3,3,1,3.5,32.7,1.02,0.84,11.96,9.5
2,2,16,3,308,364,2,4,3,1,3.5,46.4,1.15,0.98,11.57,5.3
2,2,26,4.6,309,354,1,2,3,0,4,54.4,0.86,1.53,13.78,7
2,2,20,3.9,298,371,1,3,2,1,3.5,49.5,1.68,2.1,13.38,7.5
2,1,17.1,5.1,477,363,1,4,3,0,2.5,45.2,1.67,1.09,9.02,5.8
2,2,17.4,2.1,379,274,2,2,2,1,3.5,50.9,0.93,1.58,6.09,2.7
1,2,13.3,3.01,324,337,1,4,3,2,1,27.4,1.18,1.52,10.82,5.119
2,1,17,4.3,460,366,1,5,1,1,2.5,44.1,1.49,0.84,8.76,3.5
2,3,23.2,4.09,319,365,1,2,4,0,3.5,48.9,1.9,2.2,10.06,5.3959
1,1,17,3.6,315,414,3,3,4,0,2.7,40.1,1.59,1.09,8.54,6
2,1,18.1,4.6,422,359,2,2,1,1,3,53.6,1.91,1.57,9.96,4.7
2,1,16.5,2.6,376,274,1,2,2,1,3.5,50.1,0.93,1.58,6.09,2.7
2,1,19.3,1.9,323,372,1,2,2,0,3,35.8,0.96,2.13,9.32,3.3
1,1,16.7,3,320,343,5,4,3,0,2.7,41.3,1.98,1.28,9.8,7.8
2,1,17.8,3.6,299,331,5,4,3,2,2.5,40,2.95,2.16,9.49,5.4
2,1,17,3.91,311,370,1,2,2,1,3.5,50.1,1.91,2.19,10.11,6.546
2,1,13.6,3,307,364,4,4,5,1,2.5,34.6,1.15,0.98,11.57,6.2
2,2,22.1,4.37,330,349,1,4,2,0,3.5,40.6,1.18,1.52,10.82,5.634
1,1,16,2.6,338,352,1,3,2,1,2.5,29.2,2.1,2.15,8.28,4.1
2,2,20.3,1.8,334,349,1,4,2,0,3,41.9,3.62,2.63,9.14,2.85
2,2,19.7,3.8,419,359,2,2,1,1,2.5,42,1.91,1.57,9.96,2.4
2,3,25,5.2,299,371,2,4,3,0,2.5,39.7,1.68,2.1,13.38,9.7
2,1,12.8,5.2,459,368,2,2,3,0,3,44.4,0.66,1.42,9.01,4.9
2,2,17.2,4.6,474,363,1,4,1,1,2.5,46.4,1.67,1.09,9.02,4.2
1,1,14.1,3.1,321,375,3,3,3,2,1.5,24.2,2.17,2.52,8.19,4.5
2,1,21.4,2.1,329,361,1,3,1,1,2,29.8,2.15,2.23,8.8,3.1
2,2,32.2,4,423,359,3,2,1,2,3.5,71,1.91,1.57,9.96,3.2
2,1,14.6,2.7,325,375,2,5,4,0,1.5,21.4,2.17,2.52,8.19,4
2,2,20.8,3.9,460,366,1,5,1,1,2.5,46.2,1.49,0.84,8.76,3.4
2,1,15.2,2.1,320,375,2,4,2,1,3.5,49.7,0.72,2.6,8.92,5.6
2,2,15,2.57,321,366,1,5,2,2,3,27.9,0.99,1.07,10.15,4.41
2,1,23.4,4,397,273,1,2,2,0,3.5,41.2,0.96,1.18,6.14,3.4
1,1,15.6,3.87,320,366,1,5,3,2,2.5,24.3,0.99,1.07,10.15,5.98
1,2,19,3.4,362,299,1,2,2,1,3,46.1,1.61,1.19,10.43,4.7
2,3,15.7,2.5,289,379,1,3,1,2,3,31.5,0.99,1.09,11.11,5.4
2,2,22.7,4.34,277,373,1,3,2,0,3.5,42.6,1.76,2.76,11.06,6.8
1,1,14.5,2.75,366,355,2,4,3,2,2,33.8,1.34,1.83,8.27,4.9
2,1,25,2.9,322,371,5,2,2,2,2.5,39.6,2.15,2.51,8.28,3.7
2,2,16.3,2.79,278,374,1,2,2,2,3,48.8,1.76,2.76,11.06,5.5
2,1,14.8,1.8,323,360,1,4,3,1,3,19.6,0.96,2.13,9.32,3.8
2,2,15.9,2.6,294,376,3,3,2,0,4,56.3,1.78,2.59,8.48,5.4
2,1,16.3,2.8,374,270,1,2,1,1,3,35.6,0.96,1.18,6.14,3.2
2,2,16.3,1.7,372,280,5,4,2,1,3,43.9,0.93,1.58,6.15,2.2
1,2,14.9,3,309,364,2,5,5,1,2.5,31.2,1.15,0.98,11.57,5.7
2,2,15.8,3,322,375,3,3,2,1,2.5,31.6,2.17,2.52,8.19,4.8
1,2,15.7,3.59,287,353,1,3,2,1,3,37,1.05,1.7,11.9,8.03
2,1,16.1,2.7,375,279,2,3,2,1,3.5,50.5,0.93,1.58,6.09,3.6
2,1,21.6,3.3,372,355,3,4,2,0,4,56.1,1.34,1.83,8.27,5.05
2,2,17.1,3.4,280,353,2,4,2,3,3,45.3,2.39,2.98,10.05,7.7
2,1,16.1,4.1,330,374,2,4,4,0,3,42.7,1.51,1.63,11.56,7.2
2,2,14.5,1.6,300,373,1,2,3,1,3,44.1,1.8,2.54,8.43,3
2,2,21.9,3.8,332,374,2,3,3,0,3.5,48.6,1.51,1.63,11.56,5.5
2,2,15,2.37,309,365,1,3,3,1,3,43.9,2.46,3.13,10.22,5.339
2,2,13.8,1.5,336,351,3,3,2,0,2.5,27.8,2.1,2.15,8.28,2.9
2,2,27.7,3.5,281,358,1,3,1,0,3.5,47.9,2.36,2.98,10.01,5.2
2,2,14.6,2.6,317,362,1,4,2,2,3.5,38.8,0.93,1.04,10.75,5.8791
2,2,18.5,4.6,476,363,3,4,2,2,2.5,45,1.67,1.09,9.02,2.8
1,3,25.2,4.4,460,368,2,3,2,1,2,33.6,0.66,1.42,9.01,4.8
2,2,32.5,3.2,427,359,1,5,1,2,3,68.8,1.91,1.57,9.96,2.1
2,1,15.8,2.3,322,375,4,3,3,2,2,27.8,2.17,2.52,8.19,3.6
2,2,17.9,3.15,352,346,3,4,1,2,3.5,52.1,1.32,1.84,8.56,4.25
1,3,18.5,3.3,460,368,1,3,2,1,2,35.2,0.66,1.42,9.01,4.4
1,2,18.1,3.9,308,354,2,3,2,1,3,44.8,0.86,1.53,13.78,8.7
1,3,21.3,3.5,461,368,1,3,2,1,2.5,31.2,0.66,1.42,9.01,4.3
2,1,14.2,3.45,353,346,4,5,1,0,3,41.5,1.32,1.84,8.56,4.8
2,2,17.4,3.6,287,379,1,3,2,1,2.5,39.5,0.99,1.09,11.11,9.7
2,3,19.4,3.8,417,359,2,2,1,1,2.5,43.2,1.91,1.57,9.96,3.3
2,2,19.7,3.7,301,366,1,3,2,0,3,42.6,0.81,1.84,14.3,7.5
1,2,18.2,3.5,457,368,2,4,1,1,2.5,34.6,0.66,1.42,9.01,5.5
2,2,20.1,5.5,469,363,3,2,3,1,2.5,40.2,1.67,1.09,9.02,4.6
2,1,23,3.1,373,274,2,3,1,2,4.5,65.5,0.93,1.58,6.15,3.3
2,2,16.2,3.1,336,349,2,4,3,1,3,37.8,1.43,1.08,11.78,5.6
2,2,20.1,5.2,418,359,2,2,2,2,2.5,56.8,1.91,1.57,9.96,3.6
2,1,16,2.1,377,273,4,4,1,1,3.5,49.3,0.93,1.58,6.04,2.2
2,2,17.8,3,325,375,2,3,4,1,1.5,28.2,2.17,2.52,8.19,4.4
2,1,15.7,2.92,319,366,1,5,2,1,3,26.8,0.99,1.07,10.15,4.38
2,1,15.8,2.8,297,373,1,2,2,1,4,58.1,1.8,2.54,8.43,4.4
2,2,14.4,2,395,273,1,2,2,1,2,29.4,0.96,1.18,6.14,2.8
2,2,25.8,3.7,395,274,2,2,2,1,4,58.7,0.93,1.58,6.15,3.2
2,2,18,4.55,311,370,1,2,3,2,2.5,40.3,1.91,2.19,10.11,6.656
2,2,22.6,2.5,322,371,5,2,2,1,3,34,2.15,2.51,8.28,4
2,2,17,5.1,476,363,1,4,2,1,2.5,43.4,1.67,1.09,9.02,3.8
2,1,17,4,423,359,2,2,1,1,2.5,54.8,1.91,1.57,9.96,3.1
2,1,16.5,4.4,300,365,1,4,3,1,3,47,0.81,1.84,14.3,8.1
2,2,18.5,3.8,327,374,2,3,4,2,3.5,53.5,1.51,1.63,11.56,8.1
